ensembl	symbol	A375MA2-DMSO-A	A375MA2-DMSO-B	A375MA2-DMSO-C	A375MA2-DMSO-D	A375MA2-GiB-A	A375MA2-GiB-B	A375MA2-GiB-D
ENSG00000104147	OIP5	319	506	346	280	395	381	511
ENSG00000104154	SLC30A4	268	450	238	206	262	278	323
ENSG00000104164	BLOC1S6	1751	2959	1776	1785	2583	2384	2970
ENSG00000104177	MYEF2	497	752	478	441	728	683	850
ENSG00000104205	SGK3	803	1314	805	776	1142	1075	1202
ENSG00000104213	PDGFRL	50	76	48	53	94	110	99
ENSG00000104218	CSPP1	486	657	394	368	415	495	566
ENSG00000104219	ZDHHC2	82	137	94	100	138	116	173
ENSG00000104221	BRF2	192	273	188	165	345	342	419
ENSG00000104228	TRIM35	411	723	475	466	682	660	834
ENSG00000104231	ZFAND1	907	1580	949	897	1237	1136	1259
ENSG00000104237	RP1	15	32	12	19	23	20	14
ENSG00000104290	FZD3	390	553	353	339	451	383	548
ENSG00000104299	INTS9	607	1107	667	638	851	982	1140
ENSG00000104312	RIPK2	211	331	179	226	189	187	190
ENSG00000104313	EYA1	941	1554	899	1023	1387	1350	1468
ENSG00000104320	NBN	1306	2196	1354	1228	1701	1561	2084
ENSG00000104321	TRPA1	5	4	2	3	2	6	3
ENSG00000104324	CPQ	28	49	32	32	35	22	42
ENSG00000104325	DECR1	264	490	292	293	390	345	424
ENSG00000104327	CALB1	4	10	3	4	3	1	3
ENSG00000104331	BPNT2	5626	9283	5575	5468	8030	7343	9635
ENSG00000104332	SFRP1	20615	34818	20125	20440	24204	23117	27738
ENSG00000104341	LAPTM4B	7145	12190	7662	7559	8808	8509	10676
ENSG00000104343	UBE2W	622	911	556	559	864	718	885
ENSG00000104356	POP1	1267	2046	1353	1349	2066	1929	2603
ENSG00000104361	NIPAL2	489	847	447	422	402	409	432
ENSG00000104365	IKBKB	644	1068	689	564	717	855	889
ENSG00000104368	PLAT	3942	6493	3943	4575	4512	4574	6045
ENSG00000104369	JPH1	1010	1565	931	884	1226	905	1346
ENSG00000104375	STK3	665	1153	689	656	830	812	895
ENSG00000104381	GDAP1	547	980	609	604	1158	1183	1566
ENSG00000104388	RAB2A	2864	4504	2888	2859	4988	4773	6046
ENSG00000104408	EIF3E	9295	15688	9154	8626	12135	12256	15324
ENSG00000104412	EMC2	544	981	567	478	724	765	793
ENSG00000104413	ESRP1	20	39	20	15	57	61	62
ENSG00000104415	CCN4	13	22	5	9	9	6	8
ENSG00000104419	NDRG1	4583	7671	4199	4263	6041	5937	5981
ENSG00000104427	ZC2HC1A	232	373	182	217	384	360	411
ENSG00000104432	IL7	38	89	48	59	87	62	70
ENSG00000104435	STMN2	0	1	0	0	0	0	0
ENSG00000104442	ARMC1	1495	2481	1433	1474	1966	1931	2568
ENSG00000104447	TRPS1	1674	2747	1563	1736	1832	1722	2163
ENSG00000104450	SPAG1	271	436	251	267	396	372	531
ENSG00000104472	CHRAC1	974	1657	1082	1066	1497	1482	1892
ENSG00000104490	NCALD	252	402	276	269	334	370	399
ENSG00000104497	SNX16	348	593	366	336	418	431	477
ENSG00000104517	UBR5	6085	9481	5107	5920	7326	7183	8699
ENSG00000104518	GSDMD	1664	2843	1815	1746	2304	2110	2561
ENSG00000104522	GFUS	923	1522	1061	992	1082	1100	1304
ENSG00000104524	PYCR3	833	1408	984	920	1374	1263	1731
ENSG00000104529	EEF1D	5601	9587	6081	5777	7736	7317	9238
ENSG00000104537	ANXA13	8	8	4	0	6	5	4
ENSG00000104549	SQLE	973	1518	906	963	1113	1063	1336
ENSG00000104611	SH2D4A	205	331	190	213	299	274	367
ENSG00000104613	INTS10	1611	2768	1599	1536	1785	1742	2216
ENSG00000104626	ERI1	585	981	511	573	933	838	1099
ENSG00000104635	SLC39A14	2500	4293	2490	2571	3792	3663	4548
ENSG00000104643	MTMR9	593	1050	570	611	713	703	879
ENSG00000104660	LEPROTL1	717	1221	748	658	1047	957	1350
ENSG00000104671	DCTN6	695	1198	731	632	831	912	1190
ENSG00000104679	R3HCC1	363	566	363	391	481	512	639
ENSG00000104687	GSR	1386	2366	1412	1436	2029	1756	2205
ENSG00000104689	TNFRSF10A	306	500	330	337	475	383	567
ENSG00000104691	UBXN8	214	381	200	197	303	292	373
ENSG00000104695	PPP2CB	993	1657	1066	1017	1302	1119	1577
ENSG00000104714	ERICH1	348	569	284	299	389	308	398
ENSG00000104722	NEFM	10	20	9	14	23	13	12
ENSG00000104723	TUSC3	981	1852	985	1013	1490	1355	1784
ENSG00000104728	ARHGEF10	1055	1782	1080	1082	1180	1298	1603
ENSG00000104731	KLHDC4	791	1207	754	824	961	844	1046
ENSG00000104738	MCM4	5153	8842	5564	5616	8383	8152	10735
ENSG00000104756	KCTD9	961	1503	925	846	1207	1107	1532
ENSG00000104760	FGL1	4	0	1	2	3	5	5
ENSG00000104763	ASAH1	754	1226	699	739	806	935	1080
ENSG00000104765	BNIP3L	1777	2987	1747	1549	2542	2394	3027
ENSG00000104774	MAN2B1	4991	8292	4878	4773	5790	5678	6563
ENSG00000104783	KCNN4	2982	4928	2890	2761	3822	3548	4630
ENSG00000104804	TULP2	1	0	0	0	2	0	0
ENSG00000104805	NUCB1	9498	16619	9847	9864	11029	10813	12591
ENSG00000104808	DHDH	4	5	12	0	10	3	4
ENSG00000104812	GYS1	3484	6131	3584	3542	4109	3942	4502
ENSG00000104814	MAP4K1	23	51	25	23	40	31	52
ENSG00000104823	ECH1	3992	7134	4789	4504	5757	5613	6509
ENSG00000104824	HNRNPL	11426	20161	12568	12079	16678	14996	19714
ENSG00000104825	NFKBIB	464	738	464	497	615	627	956
ENSG00000104826	LHB	13	34	11	16	19	12	11
ENSG00000104827	CGB3	7	8	5	3	5	1	12
ENSG00000104833	TUBB4A	123	199	122	99	185	192	187
ENSG00000104835	SARS2	917	1554	884	965	971	948	1241
ENSG00000104848	KCNA7	32	36	24	30	36	22	21
ENSG00000104852	SNRNP70	4133	7212	4911	4762	5241	2382	6447
ENSG00000104853	CLPTM1	3552	6064	3845	3977	5892	5703	7458
ENSG00000104856	RELB	339	659	423	379	464	465	578
ENSG00000104859	CLASRP	776	1614	919	1055	1198	1078	1623
ENSG00000104863	LIN7B	81	112	77	54	99	81	99
ENSG00000104866	PPP1R37	885	1643	940	968	1197	871	1328
ENSG00000104870	FCGRT	75	152	64	70	104	77	84
ENSG00000104872	PIH1D1	1459	2535	1615	1540	2120	2059	2406
ENSG00000104879	CKM	5	1	0	6	0	1	5
ENSG00000104880	ARHGEF18	1205	2091	1244	1348	1401	1244	1608
ENSG00000104881	PPP1R13L	41	142	56	67	117	112	137
ENSG00000104883	PEX11G	66	154	74	89	116	87	106
ENSG00000104884	ERCC2	1510	2406	1508	1451	1462	1213	1618
ENSG00000104885	DOT1L	3243	5449	3346	3477	4081	4017	4993
ENSG00000104886	PLEKHJ1	550	891	557	504	780	758	941
ENSG00000104888	SLC17A7	7	10	15	12	6	7	7
ENSG00000104889	RNASEH2A	1584	2760	1864	1821	3238	3036	4041
ENSG00000104892	KLC3	0	0	1	0	0	0	0
ENSG00000104894	CD37	0	2	0	0	0	0	2
ENSG00000104897	SF3A2	2334	4028	2461	2529	3842	3879	4706
ENSG00000104899	AMH	122	178	89	95	135	129	168
ENSG00000104901	DKKL1	7	10	9	9	2	8	5
ENSG00000104903	LYL1	50	86	60	72	86	73	115
ENSG00000104904	OAZ1	2268	4211	2957	2533	3691	3647	4328
ENSG00000104907	TRMT1	1391	2414	1479	1485	2288	2349	2745
ENSG00000104915	STX10	2330	3806	2353	2167	2497	1979	2821
ENSG00000104936	DMPK	194	279	136	159	162	203	89
ENSG00000104941	RSPH6A	0	0	1	0	4	2	5
ENSG00000104946	TBC1D17	799	1356	763	746	979	967	1103
ENSG00000104951	IL4I1	4	4	7	7	8	9	7
ENSG00000104953	TLE6	113	189	145	120	162	180	141
ENSG00000104957	YJU2B	768	1331	730	863	1108	1104	1384
ENSG00000104960	PTOV1	2366	4308	2692	2566	2952	2838	3243
ENSG00000104964	TLE5	5554	9256	5970	5993	7094	6414	8253
ENSG00000104967	NOVA2	47	65	38	41	14	13	15
ENSG00000104969	SGTA	1473	2718	1579	1615	2441	2435	3143
ENSG00000104972	LILRB1	0	0	0	1	0	0	0
ENSG00000104973	MED25	1731	2934	1801	1885	2265	2231	2659
ENSG00000104976	SNAPC2	1014	1609	1042	1031	1318	1306	1524
ENSG00000104979	C19orf53	3236	5643	3620	3508	5233	5809	6842
ENSG00000104980	TIMM44	1069	1831	1285	1132	1649	1597	2052
ENSG00000104983	CCDC61	277	442	238	235	392	239	336
ENSG00000104998	IL27RA	1156	1764	1125	1090	1502	1354	1707
ENSG00000105011	ASF1B	1446	2487	1758	1661	3052	2893	3901
ENSG00000105048	TNNT1	161	260	178	157	194	147	202
ENSG00000105053	VRK3	708	1189	701	645	999	974	1128
ENSG00000105058	FAM32A	2988	4895	3003	3076	4357	4439	5515
ENSG00000105063	PPP6R1	4336	7193	4746	4619	6736	6405	8393
ENSG00000105072	C19orf44	552	978	587	627	756	696	976
ENSG00000105085	MED26	428	694	428	422	542	592	760
ENSG00000105088	OLFM2	8	14	5	9	14	10	13
ENSG00000105122	RASAL3	0	0	0	0	0	1	0
ENSG00000105127	AKAP8	620	895	538	595	702	738	1023
ENSG00000105131	EPHX3	6	6	2	5	8	12	15
ENSG00000105135	ILVBL	1150	2076	1235	1236	1730	1688	1989
ENSG00000105136	ZNF419	189	367	186	182	277	233	412
ENSG00000105137	SYDE1	1970	3420	2081	2160	2899	2677	3470
ENSG00000105146	AURKC	0	6	8	3	3	4	16
ENSG00000105171	POP4	563	1065	666	607	885	968	1073
ENSG00000105173	CCNE1	373	621	385	367	493	519	645
ENSG00000105176	URI1	1416	2317	1522	1508	1657	1482	1920
ENSG00000105185	PDCD5	1270	2077	1366	1282	1673	1689	2169
ENSG00000105186	ANKRD27	1368	2215	1359	1432	1615	1577	1996
ENSG00000105193	RPS16	25810	44066	27986	25705	32279	32372	38031
ENSG00000105197	TIMM50	3116	5191	3700	3389	5493	4975	6726
ENSG00000105202	FBL	5682	9742	6378	6129	9049	6158	11090
ENSG00000105204	DYRK1B	609	1008	566	587	800	737	804
ENSG00000105219	CCNP	1	2	6	8	9	2	4
ENSG00000105220	GPI	10243	18244	11348	11202	15654	15030	18119
ENSG00000105221	AKT2	1787	2588	1696	1603	2069	1922	2768
ENSG00000105223	PLD3	2749	4762	2824	2739	3475	3423	3697
ENSG00000105227	PRX	211	353	195	215	188	115	179
ENSG00000105229	PIAS4	554	1020	596	596	915	807	1132
ENSG00000105245	NUMBL	884	1562	947	999	1125	967	1220
ENSG00000105246	EBI3	4	2	1	0	2	2	3
ENSG00000105248	YJU2	482	792	461	443	532	491	592
ENSG00000105251	SHD	2	0	0	0	0	0	0
ENSG00000105254	TBCB	1611	2949	1859	1854	2154	2066	2540
ENSG00000105255	FSD1	837	1454	924	807	1181	1149	1473
ENSG00000105258	POLR2I	262	409	274	243	296	274	392
ENSG00000105261	OVOL3	3	4	3	1	7	1	4
ENSG00000105270	CLIP3	1696	2807	1677	1684	1697	1702	1798
ENSG00000105281	SLC1A5	5340	9127	6024	6003	8946	8370	10831
ENSG00000105287	PRKD2	1464	2512	1534	1575	1763	1713	2184
ENSG00000105289	TJP3	0	1	0	1	0	0	0
ENSG00000105290	APLP1	186	260	153	174	220	208	228
ENSG00000105298	CACTIN	956	1607	1049	974	1248	926	1561
ENSG00000105321	CCDC9	708	1101	737	690	953	641	1116
ENSG00000105323	HNRNPUL1	10842	17992	11343	11604	15075	14205	18167
ENSG00000105325	FZR1	1457	2325	1429	1486	1842	1624	2313
ENSG00000105327	BBC3	344	509	357	331	394	266	467
ENSG00000105329	TGFB1	2130	3766	2244	2307	2758	2744	3101
ENSG00000105339	DENND3	327	571	318	382	372	338	371
ENSG00000105341	DMAC2	1006	1689	1023	1027	1463	1476	1932
ENSG00000105352	CEACAM4	0	1	1	0	0	0	0
ENSG00000105355	PLIN3	2276	3706	2333	2400	2946	2746	3507
ENSG00000105357	MYH14	1579	2708	1770	1840	1988	1195	2552
ENSG00000105364	MRPL4	2514	4546	2931	2739	4039	3768	4789
ENSG00000105366	SIGLEC8	0	3	0	0	2	0	3
ENSG00000105369	CD79A	2	1	2	2	4	4	7
ENSG00000105371	ICAM4	1	2	0	0	0	2	0
ENSG00000105372	RPS19	12599	21691	14178	13069	15991	15427	18878
ENSG00000105373	NOP53	7061	11926	7652	7016	8714	5817	9460
ENSG00000105374	NKG7	4	17	8	9	8	7	13
ENSG00000105376	ICAM5	1649	2776	1656	1544	1546	1349	1563
ENSG00000105379	ETFB	5677	9266	5815	5407	6789	6206	7580
ENSG00000105383	CD33	1	5	2	1	1	2	4
ENSG00000105388	CEACAM5	0	2	0	0	0	2	3
ENSG00000105392	CRX	76	107	74	75	90	72	84
ENSG00000105393	BABAM1	3269	5839	3686	3628	4849	4858	6071
ENSG00000105397	TYK2	1859	3023	1902	2098	2499	2699	3338
ENSG00000105398	SULT2A1	2	3	0	0	0	1	1
ENSG00000105401	CDC37	10116	17099	10872	10516	14307	14430	18355
ENSG00000105402	NAPA	1692	2968	1876	1856	3127	3043	3817
ENSG00000105404	RABAC1	1356	2276	1469	1349	1608	1530	1772
ENSG00000105409	ATP1A3	6	0	0	0	0	0	0
ENSG00000105419	MEIS3	710	1200	660	741	764	662	781
ENSG00000105426	PTPRS	9041	14381	8241	8453	9819	9818	10669
ENSG00000105427	CNFN	12	27	21	17	14	18	19
ENSG00000105429	MEGF8	4369	6618	3992	4171	5157	4722	5618
ENSG00000105438	KDELR1	4445	8022	4892	4859	5729	5562	6458
ENSG00000105443	CYTH2	1712	2631	1399	1495	1670	1391	1765
ENSG00000105447	GRWD1	2125	3688	2315	2301	3523	3335	4550
ENSG00000105464	GRIN2D	9	20	3	14	9	3	6
ENSG00000105467	SYNGR4	3	3	0	0	4	2	2
ENSG00000105472	CLEC11A	46	72	50	54	63	56	71
ENSG00000105479	ODAD1	6	8	3	5	9	6	8
ENSG00000105483	CARD8	289	390	288	290	271	224	292
ENSG00000105486	LIG1	628	1202	801	756	757	667	838
ENSG00000105492	SIGLEC6	29	44	26	22	39	32	30
ENSG00000105497	ZNF175	378	630	363	381	458	425	518
ENSG00000105499	PLA2G4C	7	6	4	8	8	2	8
ENSG00000105509	HAS1	0	2	2	0	1	0	2
ENSG00000105514	RAB3D	694	1106	692	682	772	705	852
ENSG00000105516	DBP	580	1057	646	595	706	726	815
ENSG00000105518	TMEM205	1433	2482	1636	1372	1719	1686	1929
ENSG00000105519	CAPS	1909	3398	2342	2117	1972	1683	2242
ENSG00000105520	PLPPR2	1759	3076	1831	1886	2214	2153	2576
ENSG00000105523	FAM83E	4	12	6	1	3	3	6
ENSG00000105538	RASIP1	12	24	9	19	8	9	10
ENSG00000105549	THEG	0	1	0	0	0	0	0
ENSG00000105550	FGF21	0	0	0	0	1	0	0
ENSG00000105552	BCAT2	762	1298	836	775	1020	1030	1303
ENSG00000105556	MIER2	1147	1984	1135	1204	1433	1367	1675
ENSG00000105559	PLEKHA4	3046	5079	3146	3069	3297	2779	3692
ENSG00000105568	PPP2R1A	6651	11629	7325	7238	10181	9738	11998
ENSG00000105576	TNPO2	4772	7740	4631	4700	6135	5194	7570
ENSG00000105583	WDR83OS	1744	3115	2017	1891	2867	2735	3377
ENSG00000105605	CACNG7	84	154	91	77	71	65	77
ENSG00000105607	GCDH	858	1522	967	911	998	956	1178
ENSG00000105609	LILRB5	14	22	10	12	10	13	13
ENSG00000105610	KLF1	2	0	3	0	2	3	1
ENSG00000105612	DNASE2	1542	2649	1762	1501	1672	1539	1619
ENSG00000105613	MAST1	43	102	58	45	57	64	64
ENSG00000105617	LENG1	398	679	451	408	678	664	873
ENSG00000105618	PRPF31	2310	3917	2415	2472	3292	3171	3994
ENSG00000105619	TFPT	937	1460	935	915	1232	1236	1571
ENSG00000105639	JAK3	5	2	13	2	11	0	2
ENSG00000105640	RPL18A	36136	63031	39386	37914	49247	49297	57335
ENSG00000105641	SLC5A5	0	0	1	0	2	5	0
ENSG00000105642	KCNN1	53	84	61	56	36	51	59
ENSG00000105643	ARRDC2	949	1613	850	890	877	762	899
ENSG00000105647	PIK3R2	3563	5920	3501	3609	4437	4454	4987
ENSG00000105649	RAB3A	449	707	448	461	544	527	543
ENSG00000105650	PDE4C	38	73	42	58	41	58	62
ENSG00000105655	ISYNA1	724	1444	788	815	1002	952	1102
ENSG00000105656	ELL	877	1542	911	942	1279	1155	1533
ENSG00000105662	CRTC1	1213	2031	1077	1046	1539	1482	1724
ENSG00000105668	UPK1A	4	4	3	2	3	8	2
ENSG00000105669	COPE	5569	9455	6020	5783	7894	7681	9202
ENSG00000105671	DDX49	2033	3579	2211	2090	3379	3412	4467
ENSG00000105672	ETV2	22	23	10	19	20	24	25
ENSG00000105676	ARMC6	1348	2287	1623	1508	2295	2224	2968
ENSG00000105677	TMEM147	1505	2501	1694	1481	1912	1989	2313
ENSG00000105679	GAPDHS	0	1	2	0	5	2	1
ENSG00000105695	MAG	20	12	11	5	6	6	4
ENSG00000105696	TMEM59L	178	304	159	129	144	188	176
ENSG00000105697	HAMP	0	0	0	2	0	0	0
ENSG00000105698	USF2	4818	8551	5430	5291	6217	5877	7050
ENSG00000105699	LSR	193	314	188	190	175	149	217
ENSG00000105700	KXD1	2734	4614	2779	2748	3702	3659	4802
ENSG00000105701	FKBP8	8097	14079	8943	8705	10448	9166	11721
ENSG00000105705	SUGP1	612	1223	672	680	1145	918	1382
ENSG00000105707	HPN	36	59	28	28	54	5	52
ENSG00000105708	ZNF14	133	268	169	158	223	235	273
ENSG00000105711	SCN1B	189	298	226	216	206	179	272
ENSG00000105717	PBX4	31	58	14	28	20	41	31
ENSG00000105722	ERF	3288	5689	3483	3496	4712	3848	6120
ENSG00000105723	GSK3A	2214	3935	2484	2285	2948	2718	3603
ENSG00000105726	ATP13A1	5231	8622	5165	5405	7175	6852	8108
ENSG00000105732	ZNF574	509	907	526	572	717	660	886
ENSG00000105737	GRIK5	42	78	53	41	39	44	48
ENSG00000105738	SIPA1L3	1027	1794	998	1104	1252	1260	1605
ENSG00000105750	ZNF85	283	462	253	318	407	412	527
ENSG00000105755	ETHE1	1523	2686	1583	1612	1747	1723	2025
ENSG00000105767	CADM4	4912	8530	5333	5026	5458	4190	6272
ENSG00000105771	SMG9	1682	2887	1616	1548	2430	2412	3091
ENSG00000105778	AVL9	1592	2710	1537	1665	1870	1867	2087
ENSG00000105784	RUNDC3B	17	9	11	8	9	16	19
ENSG00000105792	CFAP69	53	80	53	45	58	69	82
ENSG00000105793	GTPBP10	557	970	521	500	905	873	1227
ENSG00000105808	RASA4	271	388	247	270	242	214	178
ENSG00000105810	CDK6	3719	5771	3445	3683	5557	5523	7403
ENSG00000105819	PMPCB	2040	3524	2006	2131	2863	2921	3581
ENSG00000105821	DNAJC2	1416	2478	1413	1458	1808	1682	2240
ENSG00000105825	TFPI2	283	445	372	358	803	791	1095
ENSG00000105829	BET1	374	605	393	359	753	733	1000
ENSG00000105835	NAMPT	2302	4024	2089	2068	2811	2695	3124
ENSG00000105849	POLR1F	1389	2126	1366	1276	2175	2027	2677
ENSG00000105854	PON2	1684	2799	1689	1684	1984	2075	2512
ENSG00000105855	ITGB8	9567	15240	8268	8585	11503	10866	13529
ENSG00000105856	HBP1	2923	4885	2651	2727	3486	3487	3781
ENSG00000105865	DUS4L	241	464	178	231	258	258	257
ENSG00000105866	SP4	359	542	280	329	473	429	580
ENSG00000105875	WDR91	409	667	462	446	513	549	597
ENSG00000105877	DNAH11	2	13	7	5	6	5	7
ENSG00000105879	CBLL1	1105	1923	1063	1127	1776	1740	2184
ENSG00000105880	DLX5	51	96	58	60	80	70	101
ENSG00000105887	MTPN	9079	15702	9583	9254	14193	13690	17545
ENSG00000105889	STEAP1B	327	663	406	352	468	444	595
ENSG00000105894	PTN	420	675	407	398	467	466	545
ENSG00000105926	PALS2	906	1490	854	823	1284	1151	1453
ENSG00000105928	GSDME	323	524	375	354	287	301	391
ENSG00000105929	ATP6V0A4	20	48	21	20	40	61	47
ENSG00000105939	ZC3HAV1	1780	3029	1775	1828	3247	3028	4034
ENSG00000105948	TTC26	643	1047	678	631	1122	1165	1474
ENSG00000105953	OGDH	4057	6899	4036	4234	7004	6806	8365
ENSG00000105963	ADAP1	18	6	11	15	6	7	3
ENSG00000105967	TFEC	0	1	0	1	2	3	6
ENSG00000105968	H2AZ2	2939	5112	3500	3324	5711	5121	7057
ENSG00000105971	CAV2	746	1294	747	695	944	949	1104
ENSG00000105974	CAV1	3095	5133	3257	3190	4806	4721	5903
ENSG00000105976	MET	3272	5640	3080	3357	4735	4590	5835
ENSG00000105982	RNF32	36	53	27	19	35	44	36
ENSG00000105983	LMBR1	802	1308	816	890	1144	1145	1276
ENSG00000105991	HOXA1	266	459	273	250	274	320	350
ENSG00000105993	DNAJB6	6780	10971	6779	6819	10825	10382	13022
ENSG00000105996	HOXA2	41	73	50	39	85	62	67
ENSG00000105997	HOXA3	817	1524	840	848	998	923	1183
ENSG00000106003	LFNG	56	75	68	71	60	39	61
ENSG00000106004	HOXA5	914	1583	929	853	1068	1128	1287
ENSG00000106006	HOXA6	79	127	82	71	96	104	73
ENSG00000106009	BRAT1	1197	2118	1313	1416	1753	1871	2067
ENSG00000106012	IQCE	921	1519	916	942	1281	1022	1485
ENSG00000106018	VIPR2	1	2	1	2	1	3	3
ENSG00000106025	TSPAN12	48	134	84	75	107	93	157
ENSG00000106028	SSBP1	3400	5461	3707	3433	6591	6439	8229
ENSG00000106031	HOXA13	148	254	173	168	231	229	245
ENSG00000106034	CPED1	93	118	63	73	96	72	106
ENSG00000106038	EVX1	0	1	1	2	0	0	1
ENSG00000106049	HIBADH	2496	4259	2618	2479	3043	3048	3425
ENSG00000106052	TAX1BP1	7708	12790	7579	7316	10135	9476	11172
ENSG00000106066	CPVL	823	1413	770	757	1031	971	1089
ENSG00000106069	CHN2	210	368	222	196	256	266	319
ENSG00000106070	GRB10	2504	4265	2496	2542	2963	2796	3442
ENSG00000106077	ABHD11	134	301	176	146	215	245	366
ENSG00000106078	COBL	421	825	376	497	568	556	712
ENSG00000106080	FKBP14	1051	1580	1036	976	1264	1175	1376
ENSG00000106086	PLEKHA8	675	1031	555	611	756	745	943
ENSG00000106089	STX1A	558	895	476	492	450	497	619
ENSG00000106100	NOD1	207	350	245	243	230	223	263
ENSG00000106105	GARS1	4534	7680	5241	5012	6951	6757	8136
ENSG00000106113	CRHR2	2	1	0	0	1	1	1
ENSG00000106123	EPHB6	1	0	0	0	0	0	0
ENSG00000106125	MINDY4	378	609	391	409	563	529	708
ENSG00000106128	GHRHR	0	0	0	0	0	1	0
ENSG00000106144	CASP2	854	1429	851	876	1290	1347	1730
ENSG00000106153	CHCHD2	7106	12992	8480	8085	10818	10981	13796
ENSG00000106178	CCL24	3	8	6	4	10	11	5
ENSG00000106211	HSPB1	4703	8337	5437	4990	6621	6788	8007
ENSG00000106236	NPTX2	64	104	51	63	62	69	73
ENSG00000106244	PDAP1	4610	7890	5022	4964	7629	7114	9424
ENSG00000106245	BUD31	1875	3153	1955	1902	2995	3012	3628
ENSG00000106246	PTCD1	624	996	620	646	901	864	1056
ENSG00000106258	CYP3A5	25	45	34	35	60	45	65
ENSG00000106261	ZKSCAN1	5651	8732	4841	5255	6039	5817	6273
ENSG00000106263	EIF3B	9341	15949	10066	9684	12564	11954	15490
ENSG00000106266	SNX8	4604	7654	4769	4732	4729	3471	5602
ENSG00000106268	NUDT1	664	1052	773	715	894	845	1085
ENSG00000106278	PTPRZ1	2108	3344	1801	1894	2098	2127	2409
ENSG00000106290	TAF6	1880	3395	2231	2056	3018	3086	3610
ENSG00000106299	WASL	2050	3444	1919	1923	2614	2565	3019
ENSG00000106302	HYAL4	0	0	1	0	0	1	0
ENSG00000106305	AIMP2	948	1673	1066	1058	2596	2516	3426
ENSG00000106327	TFR2	4	0	0	2	0	5	0
ENSG00000106328	FSCN3	3	6	5	2	1	0	1
ENSG00000106330	MOSPD3	357	563	369	339	420	429	486
ENSG00000106331	PAX4	0	1	1	0	0	0	0
ENSG00000106333	PCOLCE	9320	16174	9054	8715	10277	10154	10903
ENSG00000106336	FBXO24	33	67	38	27	26	30	28
ENSG00000106341	PPP1R17	0	0	2	3	0	0	0
ENSG00000106344	RBM28	1984	3274	2019	2112	2671	2508	3365
ENSG00000106346	USP42	564	905	515	528	742	736	887
ENSG00000106348	IMPDH1	1796	3282	2154	1966	2922	2860	3631
ENSG00000106351	AGFG2	399	649	453	406	590	545	758
ENSG00000106355	LSM5	701	1213	806	749	1095	1047	1346
ENSG00000106366	SERPINE1	127	189	124	135	171	188	201
ENSG00000106367	AP1S1	3710	6330	4046	3745	5422	5000	6545
ENSG00000106384	MOGAT3	2	0	0	2	5	1	2
ENSG00000106392	C1GALT1	656	1135	677	641	973	1030	1264
ENSG00000106397	PLOD3	15965	28128	17268	16881	20236	19877	23467
ENSG00000106399	RPA3	782	1314	937	796	1276	1244	1679
ENSG00000106400	ZNHIT1	1727	3035	1904	1762	2401	2545	2971
ENSG00000106404	CLDN15	307	432	292	284	360	349	371
ENSG00000106415	GLCCI1	231	466	255	260	229	213	262
ENSG00000106436	MYL10	1	2	0	0	1	1	0
ENSG00000106443	PHF14	1655	2755	1560	1552	2094	1970	2427
ENSG00000106459	NRF1	476	775	472	492	637	601	824
ENSG00000106460	TMEM106B	1904	3166	1647	1682	2062	1968	2247
ENSG00000106462	EZH2	1020	1674	1095	1057	1543	1479	1959
ENSG00000106477	CEP41	916	1462	811	893	1386	1307	1735
ENSG00000106479	ZNF862	127	213	108	123	87	91	104
ENSG00000106483	SFRP4	1	0	0	0	0	1	0
ENSG00000106484	MEST	27	56	35	31	66	45	77
ENSG00000106511	MEOX2	5806	9561	6004	5682	7231	6819	8222
ENSG00000106524	ANKMY2	283	467	300	294	415	421	565
ENSG00000106526	ACTR3C	1	0	0	0	1	2	0
ENSG00000106536	POU6F2	5	14	0	3	7	7	0
ENSG00000106537	TSPAN13	8960	14588	8845	8318	10146	9730	11615
ENSG00000106541	AGR2	0	0	1	0	0	1	1
ENSG00000106546	AHR	4502	7092	4376	4578	6073	5691	7263
ENSG00000106554	CHCHD3	1777	3129	1778	1816	3110	3041	3847
ENSG00000106560	GIMAP2	111	178	91	107	84	91	100
ENSG00000106565	TMEM176B	0	1	2	0	1	5	0
ENSG00000106571	GLI3	1766	2954	1589	1812	2000	1870	2154
ENSG00000106588	PSMA2	2637	4569	2961	2805	4003	3780	5012
ENSG00000106591	MRPL32	813	1322	850	754	1056	988	1264
ENSG00000106603	COA1	1067	1699	1063	1013	1321	1331	1543
ENSG00000106605	BLVRA	845	1423	950	811	1263	1188	1415
ENSG00000106608	URGCP	743	1272	711	741	1108	1052	1376
ENSG00000106609	TMEM248	2317	3936	2364	2485	2846	2936	3522
ENSG00000106615	RHEB	2872	4697	3210	2961	4204	3782	5287
ENSG00000106617	PRKAG2	142	264	211	184	272	269	287
ENSG00000106624	AEBP1	3888	6779	3798	3736	3664	3662	3749
ENSG00000106628	POLD2	2793	4970	3052	3202	4125	4316	5181
ENSG00000106633	GCK	1	0	0	0	0	0	0
ENSG00000106635	BCL7B	926	1557	968	943	1213	1350	1573
ENSG00000106636	YKT6	3154	4940	3207	3109	3698	3284	4414
ENSG00000106638	TBL2	439	763	546	411	624	511	637
ENSG00000106665	CLIP2	2002	3312	2048	2055	2491	2040	2800
ENSG00000106682	EIF4H	13509	22333	14476	13997	21385	19393	26241
ENSG00000106683	LIMK1	2082	3530	2124	2152	2414	2328	2633
ENSG00000106686	SPATA6L	5	7	3	7	9	9	7
