ensembl	symbol	D15-shGCN2-5BM	D15-shGCN2-5NM	D15-shGCN2-6BM	D15-shGCN2-6NM	D15-shScr-1BM	D15-shScr-1L1	D15-shScr-1R1	D15-shScr-2L1
ENSG00000107890	ANKRD26	241	310	222	247	240	300	228	163
ENSG00000107897	ACBD5	829	1127	1108	830	697	558	644	645
ENSG00000107902	LHPP	84	140	186	131	176	96	32	148
ENSG00000107929	LARP4B	1299	1427	1554	1260	928	654	897	888
ENSG00000107937	GTPBP4	2117	2338	2406	1924	1688	1312	1612	1537
ENSG00000107938	EDRF1	542	595	686	427	362	225	152	313
ENSG00000107949	BCCIP	2023	2160	2278	1709	1442	1212	1037	1396
ENSG00000107951	MTPAP	363	430	454	361	343	238	300	267
ENSG00000107954	NEURL1	46	41	44	34	30	25	7	39
ENSG00000107957	SH3PXD2A	2245	1883	1712	1243	1681	1770	1273	1756
ENSG00000107959	PITRM1	1152	1278	1558	965	794	462	448	736
ENSG00000107960	STN1	918	833	887	714	721	685	509	977
ENSG00000107968	MAP3K8	25	27	23	31	25	15	12	16
ENSG00000107984	DKK1	708	2121	2203	1451	2014	450	954	682
ENSG00000108001	EBF3	528	387	397	350	329	350	213	444
ENSG00000108010	GLRX3	2309	2397	2761	2104	1905	1179	1127	1844
ENSG00000108018	SORCS1	152	102	8	13	384	800	6	412
ENSG00000108021	TASOR2	1203	1266	1337	800	754	561	561	558
ENSG00000108039	XPNPEP1	1387	1652	1950	1143	1222	911	594	1209
ENSG00000108055	SMC3	2140	2470	2551	1858	1966	1462	1260	1691
ENSG00000108061	SHOC2	1123	1125	1246	903	865	665	456	792
ENSG00000108064	TFAM	1714	1754	1997	1607	1149	754	938	945
ENSG00000108091	CCDC6	1197	1492	1442	1133	914	564	634	789
ENSG00000108094	CUL2	528	480	709	668	351	425	316	439
ENSG00000108100	CCNY	1713	1841	2072	1759	1142	853	1007	1226
ENSG00000108106	UBE2S	8956	10073	11723	9347	7630	5561	6056	7260
ENSG00000108107	RPL28	29225	38539	39319	29867	33475	19330	16503	32288
ENSG00000108175	ZMIZ1	1171	1283	1496	936	1097	969	706	967
ENSG00000108176	DNAJC12	140	137	83	69	48	121	82	136
ENSG00000108179	PPIF	4302	4418	6061	4164	2848	1538	1888	2382
ENSG00000108187	PBLD	60	62	62	35	38	55	43	17
ENSG00000108219	TSPAN14	1959	2051	1905	1481	1877	2159	1322	2431
ENSG00000108231	LGI1	2	0	0	0	1	2	0	0
ENSG00000108239	TBC1D12	210	284	235	165	190	115	114	164
ENSG00000108242	CYP2C18	1	0	0	0	0	0	0	0
ENSG00000108244	KRT23	9	1	4	5	14	0	0	35
ENSG00000108255	CRYBA1	0	0	0	0	0	0	0	0
ENSG00000108256	NUFIP2	2161	2597	2500	1758	1802	1289	1411	1300
ENSG00000108262	GIT1	2561	3127	3572	2703	1962	1084	1615	1561
ENSG00000108298	RPL19	21906	30084	28220	24913	24586	16454	18628	25854
ENSG00000108306	FBXL20	536	678	573	456	520	454	430	413
ENSG00000108309	RUNDC3A	28	11	31	31	15	12	7	6
ENSG00000108312	UBTF	3234	3464	3995	3172	2092	2020	1887	2423
ENSG00000108342	CSF3	0	0	0	0	0	0	2	0
ENSG00000108344	PSMD3	3869	4219	5378	3714	2570	1855	2006	2833
ENSG00000108349	CASC3	2569	2786	3132	2460	2108	1305	1630	1579
ENSG00000108352	RAPGEFL1	239	278	263	190	132	164	123	200
ENSG00000108370	RGS9	11	11	9	13	5	9	3	0
ENSG00000108375	RNF43	3	4	3	0	5	53	0	10
ENSG00000108379	WNT3	313	278	284	270	151	92	201	103
ENSG00000108381	ASPA	0	1	1	3	4	4	3	0
ENSG00000108384	RAD51C	244	258	328	240	137	69	77	209
ENSG00000108387	SEPTIN4	73	72	84	85	51	52	54	28
ENSG00000108389	MTMR4	741	901	1038	738	664	479	537	527
ENSG00000108395	TRIM37	818	853	950	608	635	444	410	525
ENSG00000108405	P2RX1	0	2	1	3	2	0	1	0
ENSG00000108406	DHX40	1095	1445	1557	1098	1060	751	665	1066
ENSG00000108417	KRT37	2	0	0	0	0	2	0	0
ENSG00000108423	TUBD1	167	115	151	124	120	125	104	109
ENSG00000108424	KPNB1	6629	8031	9437	6695	5413	3752	4754	4245
ENSG00000108433	GOSR2	1023	1191	1465	910	1120	794	869	909
ENSG00000108439	PNPO	977	1224	1459	1105	733	550	666	672
ENSG00000108443	RPS6KB1	815	813	947	736	637	508	531	594
ENSG00000108465	CDK5RAP3	696	1003	881	739	721	652	833	762
ENSG00000108468	CBX1	1604	1874	2036	1698	1418	1058	1107	1281
ENSG00000108469	RECQL5	442	541	550	402	279	255	276	261
ENSG00000108474	PIGL	139	184	175	124	121	71	139	103
ENSG00000108479	GALK1	536	679	729	689	592	348	376	552
ENSG00000108506	INTS2	390	529	502	444	390	288	372	313
ENSG00000108509	CAMTA2	315	443	278	252	374	189	239	295
ENSG00000108510	MED13	1208	1484	1350	1031	1051	820	888	950
ENSG00000108511	HOXB6	200	180	208	147	170	176	184	145
ENSG00000108515	ENO3	87	148	127	103	60	52	104	62
ENSG00000108518	PFN1	35409	40154	42329	39959	23714	18916	26298	25657
ENSG00000108523	RNF167	2276	2606	2665	2180	1814	1482	1591	1793
ENSG00000108528	SLC25A11	1961	2227	2495	2022	1462	1198	1244	1724
ENSG00000108551	RASD1	11	18	9	6	19	6	6	20
ENSG00000108556	CHRNE	8	27	46	8	20	10	11	23
ENSG00000108557	RAI1	1414	1807	1857	1398	1296	888	1112	1108
ENSG00000108559	NUP88	1031	875	1217	876	698	624	649	887
ENSG00000108561	C1QBP	7186	7953	8121	7260	5149	3903	4083	5748
ENSG00000108576	SLC6A4	11	14	2	2	8	7	11	5
ENSG00000108578	BLMH	1672	1696	1875	1453	1167	869	995	1069
ENSG00000108582	CPD	1643	1791	1764	1241	1421	991	954	1422
ENSG00000108587	GOSR1	1117	1261	1346	974	816	715	672	725
ENSG00000108588	CCDC47	2357	3013	3141	2656	2242	1482	1586	2096
ENSG00000108590	MED31	403	385	422	400	230	332	228	365
ENSG00000108591	DRG2	893	1064	1147	875	744	576	615	789
ENSG00000108592	FTSJ3	4577	5143	5868	4135	3021	2316	2527	2941
ENSG00000108599	AKAP10	615	828	797	611	597	467	525	509
ENSG00000108604	SMARCD2	1996	1924	2095	1531	1555	817	977	1537
ENSG00000108622	ICAM2	0	0	1	5	0	0	4	3
ENSG00000108639	SYNGR2	1266	1569	1984	1524	1035	925	671	1332
ENSG00000108641	B9D1	607	764	751	751	578	565	345	592
ENSG00000108651	UTP6	950	824	870	726	593	634	727	699
ENSG00000108654	DDX5	2484	2265	3197	1955	1296	1125	1087	1065
ENSG00000108666	C17orf75	512	537	568	479	469	449	463	431
ENSG00000108669	CYTH1	457	413	435	385	345	297	317	272
ENSG00000108671	PSMD11	3643	3353	4046	3181	2384	1952	2448	2207
ENSG00000108679	LGALS3BP	6889	7440	7632	5434	5481	6175	3783	6594
ENSG00000108684	ASIC2	2	1	2	1	0	0	0	0
ENSG00000108688	CCL7	0	0	0	0	0	0	0	0
ENSG00000108691	CCL2	17	9	6	50	7	17	25	19
ENSG00000108700	CCL8	0	0	0	0	0	0	0	1
ENSG00000108733	PEX12	371	416	368	368	246	233	205	299
ENSG00000108759	KRT32	2	1	3	7	1	2	0	8
ENSG00000108771	DHX58	95	122	132	88	83	90	57	101
ENSG00000108773	KAT2A	859	1090	1072	868	648	643	626	662
ENSG00000108774	RAB5C	4482	4633	5431	4352	3419	2597	2997	3597
ENSG00000108784	NAGLU	536	666	744	599	495	439	441	477
ENSG00000108786	HSD17B1	43	36	36	38	72	106	60	108
ENSG00000108788	MLX	1633	1971	2089	1536	1486	1298	1221	1863
ENSG00000108797	CNTNAP1	651	1040	937	667	467	404	606	473
ENSG00000108798	ABI3	318	326	398	369	95	108	234	101
ENSG00000108799	EZH1	368	527	516	404	484	288	405	374
ENSG00000108813	DLX4	42	66	35	18	20	14	14	19
ENSG00000108819	PPP1R9B	2232	2294	2190	1920	1570	1309	1428	1393
ENSG00000108821	COL1A1	12951	6666	6241	6395	8690	14652	5702	6274
ENSG00000108823	SGCA	3	6	0	7	0	0	0	0
ENSG00000108825	PTGES3L-AARSD1	22	46	21	12	17	16	12	22
ENSG00000108826	MRPL27	1086	1199	1235	1201	860	723	949	1001
ENSG00000108828	VAT1	2880	4401	4514	3247	2883	1775	2389	2608
ENSG00000108829	LRRC59	6697	6556	8238	6688	4691	3125	3801	4144
ENSG00000108830	RND2	32	23	30	22	16	27	11	19
ENSG00000108839	ALOX12	13	17	9	9	11	12	8	7
ENSG00000108840	HDAC5	959	1149	1253	918	851	833	663	1060
ENSG00000108846	ABCC3	146	236	247	211	72	57	72	39
ENSG00000108848	LUC7L3	5590	6551	5675	5587	5240	8087	5837	5285
ENSG00000108849	PPY	1	1	0	0	1	1	0	0
ENSG00000108852	MPP2	228	280	311	222	217	112	118	104
ENSG00000108854	SMURF2	1293	1684	1831	1408	1371	1095	1504	1250
ENSG00000108861	DUSP3	1255	1612	2076	1330	1397	761	1191	1017
ENSG00000108878	CACNG1	0	0	0	0	0	0	0	0
ENSG00000108883	EFTUD2	3033	3505	4117	2948	2222	1420	1668	2221
ENSG00000108924	HLF	2	2	1	0	5	3	2	0
ENSG00000108932	SLC16A6	25	48	24	22	36	10	21	23
ENSG00000108946	PRKAR1A	4390	5418	4761	4559	4684	4668	3774	4693
ENSG00000108947	EFNB3	174	272	227	192	194	123	85	134
ENSG00000108950	FAM20A	33	17	10	6	35	93	0	50
ENSG00000108953	YWHAE	17312	20507	20843	18559	14967	10742	13539	14962
ENSG00000108960	MMD	259	292	240	277	239	146	295	164
ENSG00000108961	RANGRF	587	690	695	533	552	460	518	548
ENSG00000108963	DPH1	835	922	957	755	625	478	419	643
ENSG00000108984	MAP2K6	258	218	100	177	159	207	108	190
ENSG00000109016	DHRS7B	219	225	228	208	203	169	125	171
ENSG00000109046	WSB1	451	624	541	479	381	381	465	408
ENSG00000109047	RCVRN	0	0	1	1	0	0	1	0
ENSG00000109061	MYH1	10	14	19	30	16	13	13	11
ENSG00000109062	SLC9A3R1	837	838	1047	812	535	400	446	592
ENSG00000109063	MYH3	38	61	48	49	45	46	63	45
ENSG00000109065	NAT9	577	712	763	568	503	432	363	471
ENSG00000109066	TMEM104	433	400	452	344	314	245	241	228
ENSG00000109072	VTN	7	22	20	15	7	6	17	3
ENSG00000109079	TNFAIP1	1822	2038	2363	1809	1328	877	1127	1021
ENSG00000109083	IFT20	568	717	659	569	510	419	348	521
ENSG00000109084	TMEM97	945	979	1216	975	827	472	565	696
ENSG00000109089	CDR2L	524	488	529	386	402	306	329	390
ENSG00000109099	PMP22	934	817	986	670	838	812	453	1218
ENSG00000109101	FOXN1	0	0	1	3	0	0	0	0
ENSG00000109103	UNC119	636	761	919	641	587	452	466	609
ENSG00000109107	ALDOC	1530	5326	6367	4475	3100	676	2202	2106
ENSG00000109111	SUPT6H	3663	4174	4855	2933	2542	2132	1948	2530
ENSG00000109113	RAB34	3061	3520	3855	3329	2464	1536	2007	2397
ENSG00000109118	PHF12	709	682	774	598	493	559	511	504
ENSG00000109132	PHOX2B	0	0	0	0	2	0	0	1
ENSG00000109133	TMEM33	2033	2352	2460	2144	1664	1490	1648	1473
ENSG00000109158	GABRA4	0	0	0	0	1	0	0	1
ENSG00000109163	GNRHR	4	2	4	4	2	0	3	2
ENSG00000109171	SLAIN2	1196	1221	1318	936	994	652	747	711
ENSG00000109180	OCIAD1	2541	2759	2847	2479	1874	1763	1644	2138
ENSG00000109184	DCUN1D4	528	655	546	533	351	370	343	387
ENSG00000109189	USP46	454	463	479	365	325	226	293	311
ENSG00000109193	SULT1E1	16	8	15	2	0	1	5	0
ENSG00000109205	ODAM	0	0	0	0	0	0	0	0
ENSG00000109220	CHIC2	484	561	645	531	483	366	452	500
ENSG00000109255	NMU	28	50	51	49	47	11	21	17
ENSG00000109265	CRACD	88	55	45	29	174	153	82	259
ENSG00000109270	LAMTOR3	313	373	395	323	273	269	224	248
ENSG00000109320	NFKB1	503	535	822	465	493	260	309	302
ENSG00000109321	AREG	44	120	122	99	137	65	86	99
ENSG00000109323	MANBA	5	35	14	30	57	53	33	54
ENSG00000109332	UBE2D3	5530	6298	7300	5861	4579	3167	3957	4036
ENSG00000109339	MAPK10	42	36	41	40	48	16	19	15
ENSG00000109381	ELF2	480	526	583	404	409	331	300	430
ENSG00000109390	NDUFC1	318	334	325	347	218	306	224	223
ENSG00000109424	UCP1	0	0	0	0	0	1	0	0
ENSG00000109436	TBC1D9	344	277	323	201	286	285	294	318
ENSG00000109445	ZNF330	507	598	615	518	387	292	355	420
ENSG00000109452	INPP4B	1001	1645	2079	1331	1035	446	938	529
ENSG00000109458	GAB1	81	104	105	81	90	77	62	92
ENSG00000109466	KLHL2	338	306	276	192	233	90	237	134
ENSG00000109471	IL2	0	0	0	0	0	0	0	0
ENSG00000109472	CPE	410	464	210	323	828	893	350	1256
ENSG00000109475	RPL34	6423	9601	8901	7712	7880	6244	6633	8006
ENSG00000109501	WFS1	322	324	350	282	295	171	218	206
ENSG00000109511	ANXA10	2	10	18	2	0	0	6	3
ENSG00000109519	GRPEL1	1118	1487	1613	1193	979	656	998	954
ENSG00000109534	GAR1	1074	1205	1261	1132	706	636	717	757
ENSG00000109536	FRG1	1139	1265	1375	1228	1170	1063	1046	1074
ENSG00000109572	CLCN3	1255	1275	1409	989	967	917	835	955
ENSG00000109576	AADAT	326	276	311	218	257	345	286	406
ENSG00000109586	GALNT7	879	1067	1213	833	571	460	492	410
ENSG00000109606	DHX15	3812	3950	4576	3184	2667	1786	2108	2401
ENSG00000109610	SOD3	1054	384	223	205	541	1364	288	959
ENSG00000109618	SEPSECS	211	171	231	229	61	180	78	104
ENSG00000109625	CPZ	19	22	22	8	11	0	0	12
ENSG00000109654	TRIM2	640	470	630	241	261	306	151	333
ENSG00000109667	SLC2A9	1	0	0	1	0	0	0	0
ENSG00000109670	FBXW7	293	348	389	295	260	251	314	268
ENSG00000109674	NEIL3	157	218	217	188	168	104	105	135
ENSG00000109680	TBC1D19	80	62	72	52	74	67	48	100
ENSG00000109684	CLNK	2	6	0	1	5	7	10	1
ENSG00000109685	NSD2	2249	2779	3550	2385	2292	1221	2178	1489
ENSG00000109686	SH3D19	548	595	665	444	328	200	344	269
ENSG00000109689	STIM2	528	482	427	388	386	560	355	652
ENSG00000109705	NKX3-2	87	67	53	72	25	4	34	8
ENSG00000109736	MFSD10	1321	1801	1752	1355	1302	876	1025	1297
ENSG00000109738	GLRB	60	147	115	95	42	39	74	62
ENSG00000109743	BST1	175	247	251	192	176	104	163	150
ENSG00000109756	RAPGEF2	742	709	990	573	456	342	436	375
ENSG00000109758	HGFAC	0	0	0	0	2	0	0	0
ENSG00000109762	SNX25	573	804	787	550	524	381	531	573
ENSG00000109771	LRP2BP	53	62	38	51	51	34	55	31
ENSG00000109775	UFSP2	403	586	566	546	412	283	364	414
ENSG00000109787	KLF3	544	769	856	732	626	392	546	437
ENSG00000109790	KLHL5	1545	1539	1651	1418	1305	1424	1481	1207
ENSG00000109794	FAM149A	38	48	49	32	73	35	38	34
ENSG00000109805	NCAPG	1185	1243	1422	1021	976	681	759	1005
ENSG00000109814	UGDH	758	742	797	667	550	507	475	567
ENSG00000109819	PPARGC1A	40	45	62	28	24	25	20	4
ENSG00000109832	DDX25	2	1	1	1	3	2	0	1
ENSG00000109846	CRYAB	9	15	4	32	23	12	27	11
ENSG00000109854	HTATIP2	492	521	521	515	415	358	431	454
ENSG00000109861	CTSC	3398	3766	4081	3790	2816	2239	2750	2645
ENSG00000109881	CCDC34	690	666	628	730	524	591	589	557
ENSG00000109906	ZBTB16	0	2	0	0	1	0	1	0
ENSG00000109911	ELP4	267	297	330	260	211	165	215	162
ENSG00000109917	ZPR1	1958	2284	2448	2055	1724	1122	1417	1669
ENSG00000109919	MTCH2	1981	2049	2263	1994	1405	921	1318	1666
ENSG00000109920	FNBP4	1111	1328	1290	981	1046	1043	1356	871
ENSG00000109927	TECTA	24	17	27	15	13	8	8	8
ENSG00000109929	SC5D	518	514	597	538	430	309	367	397
ENSG00000109943	CRTAM	9	0	3	0	0	3	0	4
ENSG00000109944	JHY	209	164	164	101	168	153	58	203
ENSG00000109956	B3GAT1	16	3	4	2	23	37	6	65
ENSG00000109971	HSPA8	30259	30100	28364	29693	20656	10616	21277	14784
ENSG00000109991	P2RX3	4	7	6	0	0	2	2	2
ENSG00000110002	VWA5A	332	282	213	217	191	264	79	319
ENSG00000110011	DNAJC4	412	626	559	453	430	403	297	515
ENSG00000110013	SIAE	352	496	402	326	463	407	212	402
ENSG00000110025	SNX15	555	672	785	588	464	271	376	452
ENSG00000110031	LPXN	863	724	769	597	490	786	889	731
ENSG00000110042	DTX4	56	40	37	18	40	13	30	28
ENSG00000110046	ATG2A	842	958	1310	903	557	430	575	509
ENSG00000110047	EHD1	1616	1989	2850	2110	1110	736	1220	1077
ENSG00000110048	OSBP	1556	1780	2024	1550	1342	874	958	1153
ENSG00000110057	UNC93B1	580	855	860	717	672	407	533	726
ENSG00000110060	PUS3	507	579	614	461	415	356	329	392
ENSG00000110063	DCPS	957	988	1120	884	731	770	637	1069
ENSG00000110066	KMT5B	654	682	714	570	415	271	336	400
ENSG00000110074	FOXRED1	608	629	891	686	330	301	298	438
ENSG00000110075	PPP6R3	1767	1917	2080	1641	1454	1158	1212	1250
ENSG00000110076	NRXN2	23	6	30	21	3	7	21	12
ENSG00000110079	MS4A4A	0	2	0	2	4	1	0	0
ENSG00000110080	ST3GAL4	1662	2390	2670	2506	1603	1050	1503	1522
ENSG00000110090	CPT1A	759	967	916	775	803	1021	403	770
ENSG00000110092	CCND1	4952	5182	6471	5134	5373	2905	8451	3797
ENSG00000110104	CCDC86	1744	1841	2218	1826	1401	935	1169	1563
ENSG00000110107	PRPF19	5611	6043	7564	5349	3616	2645	2832	4500
ENSG00000110108	TMEM109	1760	1684	1974	1647	1468	969	1067	1491
ENSG00000110148	CCKBR	0	0	0	0	0	0	0	0
ENSG00000110169	HPX	0	5	3	3	2	4	3	1
ENSG00000110171	TRIM3	222	250	216	160	183	130	167	181
ENSG00000110172	CHORDC1	1136	1307	1003	1166	986	825	1110	815
ENSG00000110195	FOLR1	12	17	14	13	11	25	3	26
ENSG00000110200	ANAPC15	794	836	971	903	774	434	500	654
ENSG00000110203	FOLR3	2	1	1	0	0	1	1	0
ENSG00000110218	PANX1	455	475	470	372	355	252	316	346
ENSG00000110237	ARHGEF17	547	497	596	467	303	259	247	273
ENSG00000110243	APOA5	0	0	0	0	1	1	0	0
ENSG00000110244	APOA4	0	0	1	0	0	0	1	0
ENSG00000110245	APOC3	1	0	2	0	0	0	0	0
ENSG00000110274	CEP164	1273	1230	1297	1066	817	859	758	837
ENSG00000110315	RNF141	342	339	359	380	260	257	190	257
ENSG00000110318	CEP126	239	253	252	180	155	167	119	128
ENSG00000110321	EIF4G2	12258	11271	12711	11484	8948	7371	7885	9085
ENSG00000110328	GALNT18	79	60	64	98	84	22	33	47
ENSG00000110330	BIRC2	1169	1342	1178	1052	1043	924	979	1110
ENSG00000110344	UBE4A	1387	1532	1703	1227	1100	625	747	861
ENSG00000110367	DDX6	2575	2747	2631	2134	1974	1957	1698	1986
ENSG00000110375	UPK2	0	0	5	1	2	0	1	1
ENSG00000110395	CBL	961	1142	1017	850	755	529	801	594
ENSG00000110400	NECTIN1	338	347	380	414	262	155	166	238
ENSG00000110422	HIPK3	736	850	839	683	682	540	486	554
ENSG00000110427	KIAA1549L	757	901	795	677	809	717	824	966
ENSG00000110429	FBXO3	573	566	607	500	535	507	420	569
ENSG00000110435	PDHX	647	717	789	634	579	460	424	610
ENSG00000110436	SLC1A2	3	7	0	0	5	6	2	10
ENSG00000110442	COMMD9	734	834	845	759	553	352	335	553
ENSG00000110446	SLC15A3	0	3	3	4	0	2	0	6
ENSG00000110448	CD5	38	8	0	1	62	98	0	175
ENSG00000110455	ACCS	83	118	122	102	65	70	89	87
ENSG00000110492	MDK	2814	4290	5923	3405	1914	2468	2084	2342
ENSG00000110497	AMBRA1	706	806	899	621	542	453	376	527
ENSG00000110514	MADD	1348	1554	1688	1292	995	682	768	877
ENSG00000110536	PTPMT1	1155	1253	1367	1260	948	898	910	1052
ENSG00000110583	NAA40	471	531	523	374	365	370	293	345
ENSG00000110619	CARS1	1067	1288	1655	1024	1000	909	868	1166
ENSG00000110628	SLC22A18	193	180	158	120	139	293	108	388
ENSG00000110651	CD81	2865	3272	3346	3501	2185	1968	1724	2752
ENSG00000110660	SLC35F2	861	960	1059	767	750	521	641	667
ENSG00000110665	C11orf21	32	14	11	28	13	42	3	6
ENSG00000110675	ELMOD1	57	28	19	19	34	56	19	72
ENSG00000110680	CALCA	0	0	0	0	0	0	0	0
ENSG00000110693	SOX6	4	18	24	20	30	24	22	18
ENSG00000110696	C11orf58	2843	3131	3192	3203	2375	1979	2102	2632
ENSG00000110697	PITPNM1	1702	1566	1717	1238	1084	974	945	1299
ENSG00000110700	RPS13	7244	9558	8283	8330	8803	5087	6353	8947
ENSG00000110711	AIP	1924	2263	2256	2008	1824	1499	1647	2138
ENSG00000110713	NUP98	1572	1598	1777	1417	1104	818	993	1048
ENSG00000110717	NDUFS8	1643	1728	2107	1694	1214	957	936	1357
ENSG00000110719	TCIRG1	764	958	1044	653	697	645	796	681
ENSG00000110721	CHKA	475	549	573	451	360	232	333	254
ENSG00000110723	EXPH5	22	19	14	17	30	27	35	14
ENSG00000110756	HPS5	464	409	441	349	314	290	232	362
ENSG00000110768	GTF2H1	796	965	1025	818	580	486	536	588
ENSG00000110777	POU2AF1	7	3	5	3	4	14	10	4
ENSG00000110786	PTPN5	0	0	3	2	0	2	0	0
ENSG00000110799	VWF	6	8	6	7	7	7	7	9
ENSG00000110801	PSMD9	592	659	810	591	396	243	389	376
ENSG00000110811	P3H3	536	665	721	466	396	298	368	424
ENSG00000110841	PPFIBP1	3708	3356	3573	2613	3352	3603	2557	3677
ENSG00000110844	PRPF40B	582	609	529	482	310	331	554	313
ENSG00000110848	CD69	0	0	0	0	0	2	0	2
ENSG00000110851	PRDM4	1037	995	1256	873	548	511	590	574
ENSG00000110852	CLEC2B	185	218	172	198	292	375	227	339
ENSG00000110871	COQ5	486	735	785	579	389	336	403	419
ENSG00000110876	SELPLG	9	3	10	6	8	10	3	9
ENSG00000110880	CORO1C	3336	4282	4743	3238	2271	1487	2827	1780
ENSG00000110881	ASIC1	1498	1328	1441	1072	507	412	346	679
ENSG00000110887	DAO	0	0	0	0	0	0	0	0
ENSG00000110888	CAPRIN2	153	138	115	82	165	91	114	110
ENSG00000110900	TSPAN11	57	5	11	9	39	84	5	35
ENSG00000110906	KCTD10	1549	1602	1876	1397	926	806	956	866
ENSG00000110911	SLC11A2	319	455	442	372	272	191	313	252
ENSG00000110917	MLEC	3058	3487	3731	2805	2068	2069	2139	2133
ENSG00000110921	MVK	610	582	668	495	256	297	336	331
ENSG00000110925	CSRNP2	768	760	730	615	355	497	479	461
ENSG00000110931	CAMKK2	806	793	1039	772	468	348	504	475
ENSG00000110934	BIN2	8	13	11	3	7	8	10	1
ENSG00000110944	IL23A	15	8	9	16	11	5	69	1
ENSG00000110955	ATP5F1B	15160	17541	20662	15640	8066	6422	8070	10269
ENSG00000110958	PTGES3	7709	9583	9293	9133	5583	4830	6734	5693
ENSG00000110975	SYT10	2	2	2	0	0	0	0	0
ENSG00000110987	BCL7A	69	63	117	58	80	85	43	117
ENSG00000111011	RSRC2	335	537	421	358	330	347	349	331
ENSG00000111012	CYP27B1	334	465	417	340	172	153	187	171
ENSG00000111046	MYF6	0	0	0	1	0	0	0	0
ENSG00000111052	LIN7A	8	11	5	9	16	6	7	37
ENSG00000111057	KRT18	9967	15783	18323	14721	7289	4527	6300	6938
ENSG00000111058	ACSS3	253	217	201	125	198	207	73	325
ENSG00000111077	TNS2	1825	2152	2484	1765	881	933	909	806
ENSG00000111087	GLI1	7	3	4	3	2	2	0	0
ENSG00000111110	PPM1H	64	82	82	46	68	34	26	51
ENSG00000111142	METAP2	5360	5876	5965	5045	3230	3517	3377	4074
ENSG00000111144	LTA4H	1312	1930	1782	1400	1054	772	947	1062
ENSG00000111145	ELK3	2753	2654	2687	2486	1810	1900	2950	2339
ENSG00000111181	SLC6A12	8	0	7	3	3	0	0	0
ENSG00000111186	WNT5B	8	7	4	6	12	5	0	13
ENSG00000111196	MAGOHB	516	506	463	521	332	357	400	383
ENSG00000111199	TRPV4	223	170	175	142	190	322	244	224
ENSG00000111203	ITFG2	188	230	242	193	175	148	199	183
ENSG00000111206	FOXM1	2442	2381	3030	2189	1428	706	1158	1111
ENSG00000111215	PRR4	12	9	27	16	12	27	34	19
ENSG00000111218	PRMT8	0	0	0	0	0	0	0	0
ENSG00000111224	PARP11	67	149	199	39	62	34	75	83
ENSG00000111229	ARPC3	3802	4402	4201	3780	2433	2598	2969	3151
ENSG00000111231	GPN3	813	914	951	827	566	516	694	685
ENSG00000111237	VPS29	841	946	861	854	637	729	729	830
ENSG00000111245	MYL2	7	16	20	5	1	0	8	1
ENSG00000111247	RAD51AP1	444	398	485	433	337	317	279	285
ENSG00000111249	CUX2	2	0	2	0	0	1	0	0
ENSG00000111252	SH2B3	4348	2837	2278	2201	3071	4948	3451	6260
ENSG00000111254	AKAP3	5	3	3	1	1	1	0	0
ENSG00000111261	MANSC1	220	185	153	137	127	225	140	252
ENSG00000111266	DUSP16	257	270	230	179	163	124	160	153
ENSG00000111269	CREBL2	1097	1164	1076	858	821	760	824	872
ENSG00000111271	ACAD10	428	511	565	366	233	189	218	263
ENSG00000111275	ALDH2	496	445	468	385	227	185	330	176
ENSG00000111276	CDKN1B	929	1340	1445	1130	1297	795	855	1009
ENSG00000111291	GPRC5D	5	6	7	6	10	2	8	1
ENSG00000111300	NAA25	993	1093	1187	854	580	586	735	610
ENSG00000111305	GSG1	6	9	17	10	1	6	10	1
ENSG00000111319	SCNN1A	52	91	111	99	32	21	24	34
ENSG00000111321	LTBR	2120	2372	2631	1808	1493	1510	1496	1831
ENSG00000111325	OGFOD2	460	495	495	480	223	261	226	302
ENSG00000111328	CDK2AP1	2275	1907	2133	2183	1662	2905	1809	2759
ENSG00000111331	OAS3	741	675	1109	505	368	291	435	286
ENSG00000111335	OAS2	350	294	293	175	152	433	97	192
ENSG00000111339	ART4	2	2	1	3	3	2	2	1
ENSG00000111341	MGP	103	99	51	67	47	551	18	86
ENSG00000111344	RASAL1	13	16	0	5	34	32	2	53
ENSG00000111348	ARHGDIB	162	448	576	610	160	76	165	65
ENSG00000111358	GTF2H3	1727	1838	2263	1644	950	822	1075	851
ENSG00000111361	EIF2B1	3070	3229	3693	2897	1619	1728	1689	2175
ENSG00000111364	DDX55	694	750	750	662	502	678	715	512
ENSG00000111371	SLC38A1	1552	2797	2887	2054	1242	924	2239	915
ENSG00000111404	RERGL	0	6	1	5	2	1	3	0
ENSG00000111405	ENDOU	2	5	4	7	1	0	0	1
ENSG00000111412	SPRING1	964	890	993	774	547	516	556	597
ENSG00000111424	VDR	400	207	232	218	193	249	190	185
ENSG00000111432	FZD10	0	5	3	5	0	0	6	0
ENSG00000111445	RFC5	525	630	693	588	425	349	458	504
ENSG00000111450	STX2	288	206	225	196	217	266	279	312
ENSG00000111452	ADGRD1	0	0	0	0	0	0	1	0
ENSG00000111481	COPZ1	2693	3272	3062	3050	1895	1715	2363	2116
ENSG00000111490	TBC1D30	40	24	23	15	21	33	12	45
ENSG00000111530	CAND1	2836	2958	3280	2362	1591	1527	1530	1721
ENSG00000111536	IL26	0	0	0	0	0	0	0	2
ENSG00000111537	IFNG	0	0	1	0	0	0	0	0
